distance,time
-482.51,3.264347791671753
9.45,3.8754513263702393
4.79,4.460068225860596
2.98,5.06883430480957
3.54,5.666258335113525
4.28,6.2793755531311035
4.90,6.858093738555908
5.19,7.457979917526245
5.05,8.07420015335083
3.03,8.658603429794312
8.04,9.284272193908691
4.64,9.868223905563354
6.48,10.48101806640625
20.33,11.07713532447815
11.76,11.678372144699097
12.46,12.273507833480835
12.17,12.877646684646606
11.87,13.485807657241821
11.36,14.073107242584229
11.66,14.698157787322998
10.46,15.282165288925171
9.35,15.90790843963623
5.71,16.488861322402954
8.14,17.08389949798584
8.48,17.67769503593445
4.59,18.289976358413696
3.94,18.902815580368042
5.25,19.490636825561523
6.58,20.101369380950928
10.10,20.68363618850708
103.53,21.499594688415527
108.21,22.319591999053955
51.20,22.898319721221924
86.97,23.70753264427185
14.03,24.303725957870483
5.42,24.902212142944336
6.87,25.51448106765747
77.04,26.33402371406555
54.52,26.91215205192566
-485.42,27.574976682662964
-485.25,28.20438575744629
114.24,29.010140657424927
-485.52,29.652803659439087
-484.91,30.284545183181763
-485.27,30.91882824897766
-483.31,31.552929639816284
-484.04,32.205262422561646
-485.71,32.84861397743225
92.12,33.637197732925415
19.62,34.23358368873596
-480.90,34.874204874038696
-484.52,35.53185701370239
20.60,36.111308097839355
72.40,36.92386746406555
-484.96,37.55121350288391
-487.17,38.194252252578735
52.19,38.807841062545776
-483.65,39.4352343082428
-485.69,40.070284605026245
99.03,40.87897539138794
102.70,41.69092631340027
49.84,42.2849907875061
