distance,time
112.86,156.5584478378296
97.90,157.35746264457703
-483.02,158.00065326690674
109.89,158.82848620414734
-481.15,159.4471080303192
123.17,160.24654483795166
125.63,161.0497224330902
100.61,161.86263012886047
122.30,162.6619017124176
123.61,163.48290181159973
96.32,164.2692949771881
104.11,165.07987523078918
114.90,165.90425634384155
128.18,166.68555521965027
112.37,167.49162554740906
107.78,168.32044410705566
120.68,169.10463070869446
118.85,169.90398502349854
102.27,170.73141956329346
97.50,171.52228260040283
-482.94,172.17075037956238
115.72,172.95436191558838
99.04,173.76751589775085
99.03,174.58179998397827
111.23,175.38097286224365
123.79,176.1852457523346
-482.05,176.82628870010376
113.76,177.62940549850464
99.50,178.22684001922607
91.53,179.0261833667755
97.09,179.84418034553528
120.19,180.64497995376587
108.31,181.4488525390625
129.22,182.26648664474487
-484.70,182.91062116622925
104.23,183.6987202167511
-483.40,184.35696959495544
-481.22,184.9871027469635
-483.02,185.61396861076355
139.26,186.424578666687
102.15,187.22390174865723
-481.25,187.8710651397705
-481.83,188.51354718208313
86.12,189.29793548583984
44.69,189.91380834579468
108.14,190.71011090278625
110.76,191.52018690109253
50.83,192.11697220802307
48.11,192.72573041915894
52.89,193.32805275917053
112.46,194.1614077091217
109.17,194.94530940055847
-482.51,195.59464931488037
111.40,196.3848798274994
120.00,197.1877429485321
126.40,198.00282979011536
107.42,198.80373001098633
-481.83,199.4451129436493
116.25,200.24401187896729
110.81,201.04263186454773
122.11,201.85512900352478
-481.80,202.51958179473877
109.16,203.304128408432
53.16,203.8994436264038
-481.24,204.54049730300903
113.70,205.36984634399414
108.87,206.15347933769226
116.96,206.95208930969238
-481.12,207.59266471862793
115.24,208.421555519104
118.71,209.21978425979614
93.50,209.8113293647766
-483.14,210.46827578544617
-481.83,211.0830056667328
105.43,211.92948460578918
-481.95,212.52852511405945
98.57,213.35486245155334
105.31,214.14503359794617
113.03,214.94562292099
126.28,215.7587866783142
-482.05,216.40078473091125
106.20,217.20023226737976
-463.08,217.82839846611023
92.00,218.62961673736572
127.52,219.4439251422882
-481.24,220.07851266860962
-482.83,220.71891975402832
-463.56,221.37662744522095
97.55,222.16059613227844
121.36,222.9657232761383
30.89,223.5901174545288
27.37,224.1709406375885
21.01,224.78030729293823
111.06,225.61013913154602
74.77,226.18981432914734
97.14,227.00366020202637
15.33,227.59794545173645
13.40,228.1985433101654
14.06,228.79197359085083
-480.91,229.43779730796814
-482.58,230.08631920814514
120.70,230.8835940361023
-481.36,231.51698517799377
103.19,232.31702089309692
-483.79,232.9638228416443
-481.37,233.58857035636902
36.64,234.2005913257599
-483.38,234.84125232696533
108.60,235.68566060066223
120.94,236.4529263973236
-484.02,237.09145712852478
125.12,237.89378476142883
105.81,238.6914026737213
73.24,239.31709694862366
-482.68,239.94410490989685
-482.68,240.58474206924438
109.00,241.383380651474
85.41,242.19777297973633
66.20,242.79639744758606
13.80,243.39421343803406
15.37,243.99081087112427
101.80,244.8186399936676
34.36,245.39970564842224
102.63,246.21353387832642
113.81,247.0329782962799
-482.65,247.65824246406555
122.32,248.46147632598877
-481.83,249.11627793312073
93.52,249.9016773700714
73.25,250.49942135810852
108.99,251.31338238716125
65.23,251.9156768321991
126.17,252.7435269355774
-483.92,253.36514949798584
-483.09,253.99332904815674
478.19,254.69639801979065
123.23,255.49505352973938
68.02,256.09707903862
-463.57,256.73703050613403
119.17,257.56641268730164
-483.12,258.184543132782
119.20,258.9891951084137
-462.01,259.64542508125305
99.60,260.42864632606506
-482.92,261.08668637275696
104.65,261.8835451602936
92.65,262.51094484329224
-483.89,263.13361287117004
129.61,263.9331076145172
-482.72,264.57306933403015
91.55,265.35932636260986
63.58,265.9785165786743
127.28,266.78146052360535
62.08,267.37694692611694
61.30,267.9939548969269
122.08,268.8268394470215
57.48,269.4037878513336
110.96,270.2097158432007
30.69,270.81263995170593
101.22,271.61281991004944
59.09,272.2159686088562
117.40,273.0376670360565
60.37,273.6221933364868
-481.95,274.26461577415466
-482.22,274.8980107307434
107.80,275.7105894088745
111.83,276.5245053768158
56.02,277.12101554870605
58.89,277.74576473236084
55.37,278.3174707889557
54.91,278.9439706802368
56.39,279.536705493927
99.67,280.32977652549744
93.40,281.1469552516937
77.49,281.9353518486023
100.73,282.7478652000427
117.11,283.56262469291687
87.21,284.3474018573761
109.80,285.1612627506256
119.65,285.97578740119934
98.14,286.7677209377289
-481.87,287.4112010002136
108.44,288.2125871181488
-483.28,288.85318994522095
-480.20,289.51110100746155
100.54,290.3024830818176
-463.39,290.94206643104553
105.37,291.73961353302
-481.07,292.38201785087585
-480.37,293.03119802474976
118.54,293.8286633491516
-483.14,294.45496940612793
110.04,295.26952171325684
108.83,296.0769712924957
114.94,296.8808014392853
-483.55,297.52147603034973
-482.21,298.1587641239166
102.65,298.9788155555725
105.31,299.76069474220276
103.24,300.5596239566803
-483.97,301.2089014053345
107.49,302.0231852531433
102.51,302.8200671672821
92.48,303.6374270915985
97.95,304.4214506149292
-483.33,305.06974053382874
98.60,305.86141085624695
99.28,306.665997505188
-482.10,307.3080732822418
119.66,308.1199793815613
112.73,308.9182622432709
128.93,309.72202372550964
49.16,310.34238290786743
94.67,311.1302855014801
130.80,311.93770718574524
109.28,312.7551636695862
-481.73,313.3873589038849
137.65,314.20218205451965
123.95,314.99664068222046
131.21,315.7982568740845
100.18,316.6509487628937
-482.15,317.2508647441864
115.50,318.0664870738983
90.97,318.6557343006134
96.61,319.4586079120636
115.18,320.27749252319336
-485.08,320.92054319381714
-480.22,321.53650069236755
-481.87,322.17962098121643
125.75,322.98270177841187
101.13,323.7826781272888
130.61,324.58832836151123
-478.52,325.22959661483765
-480.32,325.87021470069885
-483.12,326.5288863182068
-463.42,327.14851689338684
86.02,327.962810754776
-484.72,328.5930323600769
119.03,329.40000653266907
73.05,330.0020709037781
-483.55,330.63320302963257
-483.16,331.2807810306549
129.64,332.0939643383026
91.80,332.89804887771606
104.94,333.6956515312195
118.73,334.4992175102234
-482.24,335.1308834552765
103.56,335.9654562473297
-481.64,336.57749104499817
102.99,337.4077663421631
122.49,338.19687151908875
111.81,338.99676275253296
102.39,339.800390958786
126.19,340.6147348880768
97.21,341.41401171684265
134.93,342.21363496780396
132.97,343.043913602829
114.10,343.82515835762024
110.23,344.6356990337372
95.80,345.4363167285919
114.85,346.256498336792
104.99,347.0547471046448
95.15,347.86451411247253
108.27,348.6517674922943
-480.78,349.30947637557983
-462.28,349.9575755596161
90.37,350.739515542984
103.99,351.5384349822998
113.17,352.3678250312805
81.26,353.1515142917633
122.42,353.9520351886749
-480.79,354.59693121910095
94.15,355.40044021606445
86.72,356.1934976577759
86.12,357.0076448917389
112.74,357.80487418174744
134.74,358.63042974472046
97.12,359.4286398887634
88.81,360.2205455303192
-483.28,360.8674557209015
98.09,361.6675696372986
117.37,362.4864857196808
-481.24,363.12843346595764
-482.82,363.7432005405426
-480.00,364.3857915401459
-481.92,365.0213568210602
-482.85,365.67760181427
91.14,366.4725914001465
111.78,367.27064514160156
129.06,368.10279273986816
114.10,368.8853871822357
-479.16,369.5463123321533
-481.27,370.16337990760803
-478.72,370.8086144924164
120.73,371.6074163913727
101.49,372.4429006576538
92.67,373.21910190582275
83.79,374.02142357826233
110.04,374.8278362751007
131.26,375.62773966789246
-480.86,376.2755126953125
-483.68,376.91678524017334
118.81,377.7187285423279
-481.56,378.36024618148804
-482.51,378.9947624206543
-479.09,379.62015652656555
126.89,380.4477598667145
105.04,381.23562383651733
101.90,382.0372612476349
129.32,382.8597619533539
106.11,383.65569019317627
94.30,384.46025371551514
105.37,385.2647325992584
121.04,386.07051038742065
-484.16,386.69816613197327
-482.19,387.3487570285797
-481.73,387.9984905719757
90.34,388.7844557762146
-482.68,389.46312737464905
-483.34,390.0638892650604
-482.58,390.70447397232056
80.77,391.4988799095154
89.95,392.3136522769928
123.17,393.11089420318604
-479.86,393.7610170841217
126.77,394.56065368652344
-481.92,395.1929540634155
-483.58,395.8615553379059
97.67,396.6453092098236
110.14,397.4378604888916
66.30,398.2524878978729
109.34,399.0525040626526
-480.62,399.69110465049744
82.16,400.4838373661041
-480.62,401.1365735530853
114.04,401.93803119659424
108.63,402.7528941631317
114.34,403.5423436164856
98.14,404.3451883792877
105.01,405.16605043411255
103.45,405.9531178474426
96.83,406.7675759792328
96.03,407.58658814430237
-481.12,408.22162342071533
-480.79,408.8519253730774
118.39,409.671758890152
123.78,410.4710762500763
104.84,411.254367351532
103.65,412.0618977546692
-483.04,412.70250368118286
93.28,413.515695810318
109.84,414.3188269138336
99.74,415.12354493141174
98.77,415.93845987319946
99.91,416.7353353500366
105.96,417.5353298187256
112.78,418.33459997177124
72.20,419.1395480632782
111.47,419.9434287548065
-483.72,420.5837643146515
-484.26,421.2271420955658
-482.60,421.8514938354492
-483.38,422.51088523864746
105.77,423.29346680641174
92.36,424.10872077941895
-482.10,424.74945855140686
-480.57,425.38118386268616
120.34,426.1863238811493
-481.63,426.81784749031067
126.38,427.65049409866333
99.09,428.435485124588
-482.53,429.0821645259857
-480.45,429.739622592926
116.67,430.5285224914551
121.84,431.3281331062317
86.02,432.1266767978668
99.99,432.9257597923279
-480.62,433.56669092178345
-483.67,434.20478224754333
-484.11,434.8650825023651
116.09,435.6808376312256
-482.82,436.29975986480713
89.10,437.0988070964813
-484.25,437.75971388816833
-481.07,438.38594102859497
84.25,439.16968035697937
103.29,439.97451972961426
115.33,440.80677103996277
-460.87,441.41953134536743
123.52,442.23777174949646
93.94,443.02587389945984
-481.85,443.6664972305298
-478.67,444.33026480674744
101.66,445.119286775589
-484.01,445.759245634079
135.24,446.56423330307007
95.73,447.38467931747437
-482.46,447.9972026348114
88.71,448.8296022415161
45.56,449.6002733707428
96.53,450.41358280181885
75.07,451.212694644928
120.31,452.0261516571045
51.54,452.8235719203949
111.89,453.6367859840393
-481.05,454.27121138572693
124.02,455.0689718723297
151.18,455.873140335083
70.89,456.67732286453247
118.93,457.49168491363525
-480.85,458.15028524398804
-481.56,458.7647533416748
97.27,459.5689489841461
117.95,460.37506461143494
99.98,461.18185210227966
-482.83,461.82679200172424
-483.68,462.456267118454
107.42,463.26986169815063
133.42,464.06946992874146
103.48,464.8911061286926
-483.34,465.50245571136475
93.84,466.33125853538513
114.90,467.11383032798767
-483.24,467.7700593471527
-481.63,468.41204953193665
-482.48,469.02347588539124
109.92,469.85090589523315
101.68,470.63785886764526
91.99,471.43780303001404
117.54,472.25275349617004
101.06,473.081640958786
95.37,473.8628976345062
90.63,474.66130328178406
92.45,475.4707911014557
98.63,476.28642892837524
101.35,477.07955503463745
-482.27,477.7206885814667
-480.62,478.36853528022766
111.74,479.15239214897156
105.67,479.95374488830566
-482.87,480.5956676006317
-483.57,481.23761916160583
92.28,482.03583431243896
122.72,482.84827995300293
-482.31,483.489609003067
96.00,484.31028485298157
89.90,485.0863676071167
-480.57,485.7419536113739
87.74,486.53094124794006
100.66,487.3609936237335
106.13,488.1603319644928
-484.14,488.80093932151794
-484.40,489.42819714546204
107.27,490.24709606170654
87.53,491.0452673435211
93.93,491.83042454719543
110.35,492.6592936515808
124.85,493.44259667396545
108.92,494.25668454170227
118.47,495.07539463043213
-482.68,495.71598052978516
95.00,496.50024914741516
103.55,497.3175473213196
100.05,498.10016655921936
119.51,498.9139988422394
109.41,499.725084066391
98.67,500.51224303245544
128.20,501.32632780075073
91.15,502.14046478271484
-482.05,502.7655282020569
95.78,503.57145738601685
116.88,504.3853659629822
113.31,505.19095754623413
-481.63,505.83098101615906
-483.16,506.4788284301758
-483.68,507.13333082199097
96.61,507.9014935493469
102.68,508.70375871658325
88.03,509.51762533187866
95.97,510.3231906890869
102.39,511.11238169670105
-481.07,511.772079706192
-481.19,512.4141180515289
-483.12,513.0411050319672
115.80,513.8598530292511
106.01,514.6580145359039
80.95,515.4402327537537
119.60,516.2618541717529
-482.31,516.8892312049866
132.46,517.7082648277283
98.79,518.5076456069946
-479.96,519.1658737659454
78.54,519.9405748844147
117.96,520.7466881275177
90.44,521.5656630992889
-482.82,522.2145719528198
10.49,522.7933812141418
8.67,523.4035520553589
6.77,524.0000514984131
-483.19,524.6287159919739
9.28,525.23126912117
120.67,526.0429751873016
-482.02,526.6855545043945
94.37,527.4864966869354
-481.64,528.1208877563477
-482.41,528.7661933898926
